Employee_ID,Employee_Name,Gender,Age,Department,Job_Role,City,Joining_Date,Salary,Experience_Years,Performance_Rating,Employment_Status,Manager
E1040,Pooja,Female,24,Operations,Operations Executive,Bangalore,2023-04-27,89678,14,4,Active,R. Gupta
E1041,Sneha,Male,44,IT,Software Engineer,Pune,2019-11-08,39716,1,5,Active,R. Gupta
E1042,Vikas,Male,45,Finance,Accountant,Mumbai,2021-10-29,92711,15,4,Resigned,N. Verma
E1043,Karan,Female,35,Sales,Sales Executive,Chennai,2020-06-09,55139,6,4,Active,R. Gupta
E1044,Rahul,Male,26,IT,Software Engineer,Pune,2024-05-07,35244,0,2,Active,S. Mehta
E1045,Neha,Female,24,Finance,Accountant,Kolkata,2020-12-06,101310,3,4,Resigned,R. Gupta
E1046,Pooja,Female,54,Sales,Sales Executive,Bangalore,2022-04-20,92853,8,5,Resigned,A. Sharma
E1047,Nisha,Female,40,Operations,Operations Manager,Pune,2022-08-22,48965,9,4,Resigned,N. Verma
E1048,Nisha,Male,29,IT,Software Engineer,Pune,2023-09-30,53193,0,4,Active,R. Gupta
E1049,Neha,Male,27,Operations,Operations Manager,Chennai,2022-10-15,41526,5,4,Active,A. Sharma
E1050,Karan,Male,29,IT,Data Analyst,Mumbai,2018-07-16,39030,15,2,Active,P. Singh
E1051,Simran,Male,57,HR,HR Executive,Pune,2022-03-12,36869,3,3,Resigned,N. Verma
E1052,Karan,Female,37,Finance,Finance Analyst,Chennai,2022-03-27,77969,5,5,Active,A. Sharma
E1053,Vikas,Female,25,IT,Software Engineer,Pune,2018-08-14,60026,5,4,Active,A. Sharma
E1054,Ankit,Male,23,HR,HR Executive,Kolkata,2018-11-05,57140,0,4,Active,N. Verma
E1055,Rahul,Male,40,Sales,Sales Executive,Chennai,2018-12-13,26333,9,2,Active,A. Sharma
E1056,Simran,Male,42,Operations,Operations Manager,Hyderabad,2024-03-28,105997,1,5,Active,R. Gupta
E1057,Simran,Male,40,Operations,Operations Executive,Bangalore,2021-08-21,93988,12,2,Active,R. Gupta
E1058,Amit,Male,28,HR,HR Manager,Bangalore,2018-02-12,108718,15,2,Active,P. Singh
E1059,Karan,Female,25,Operations,Operations Manager,Hyderabad,2018-08-08,108263,13,5,Active,R. Gupta
E1060,Rohit,Male,31,IT,Software Engineer,Hyderabad,2018-06-19,27671,1,4,Active,P. Singh
E1061,Karan,Female,32,IT,Data Analyst,Delhi,2024-07-22,84193,5,4,Resigned,P. Singh
E1062,Amit,Female,48,Finance,Accountant,Delhi,2023-07-16,115517,12,5,Active,R. Gupta
E1063,Vikas,Male,55,Operations,Operations Executive,Delhi,2021-12-08,107331,10,3,Resigned,N. Verma
E1064,Priya,Male,52,HR,HR Executive,Bangalore,2022-06-06,29850,0,3,Resigned,R. Gupta
E1065,Nisha,Female,30,IT,Data Analyst,Pune,2019-07-19,32317,14,4,Active,R. Gupta
E1066,Simran,Female,57,HR,HR Executive,Bangalore,2022-01-30,70394,3,4,Active,R. Gupta
E1067,Nisha,Male,50,Sales,Sales Manager,Pune,2020-10-04,73314,1,2,Active,N. Verma
E1068,Sneha,Female,52,Operations,Operations Executive,Chennai,2021-06-28,47325,10,3,Resigned,A. Sharma
E1069,Amit,Female,57,IT,Software Engineer,Hyderabad,2018-08-16,51411,5,4,Active,R. Gupta
E1070,Neha,Female,50,Operations,Operations Executive,Mumbai,2023-10-19,29537,1,4,Active,A. Sharma
E1071,Sneha,Female,38,IT,Software Engineer,Delhi,2021-08-05,51300,4,4,Active,N. Verma
E1072,Amit,Male,40,Finance,Accountant,Kolkata,2021-03-03,78186,15,2,Active,A. Sharma
E1073,Sneha,Female,32,Sales,Sales Manager,Pune,2021-10-16,28371,0,5,Active,N. Verma
E1074,Neha,Female,45,Operations,Operations Executive,Delhi,2019-03-28,63676,14,3,Active,A. Sharma
E1075,Vikas,Female,47,Finance,Accountant,Mumbai,2021-11-18,39278,10,5,Active,S. Mehta
E1076,Amit,Female,21,HR,HR Executive,Hyderabad,2024-10-29,43320,8,3,Active,N. Verma
E1077,Karan,Female,24,Sales,Sales Manager,Pune,2024-10-03,95466,13,4,Active,R. Gupta
E1078,Priya,Female,35,HR,HR Executive,Bangalore,2020-11-12,49019,1,4,Active,P. Singh
E1079,Rahul,Male,43,Operations,Operations Manager,Bangalore,2018-10-01,88899,15,4,Active,P. Singh
E1080,Rahul,Male,21,HR,HR Manager,Hyderabad,2023-03-11,73510,11,4,Active,P. Singh
E1081,Amit,Male,38,Operations,Operations Manager,Hyderabad,2018-10-25,75112,2,2,Active,S. Mehta
E1082,Neha,Male,27,IT,Data Analyst,Bangalore,2022-04-30,70330,0,3,Active,A. Sharma
E1083,Sneha,Male,51,Operations,Operations Executive,Mumbai,2021-02-22,85480,13,3,Active,R. Gupta
E1084,Pooja,Female,41,Operations,Operations Executive,Delhi,2020-01-06,90999,12,4,Active,A. Sharma
E1085,Rahul,Female,22,Sales,Sales Manager,Pune,2018-09-16,89279,5,3,Active,A. Sharma
E1086,Karan,Male,39,Sales,Sales Manager,Mumbai,2020-03-08,27240,6,3,Active,A. Sharma
E1087,Priya,Female,41,Sales,Sales Executive,Delhi,2022-08-26,46579,12,2,Resigned,N. Verma
E1088,Sneha,Female,32,IT,Data Analyst,Mumbai,2022-03-22,40006,14,3,Active,S. Mehta
E1089,Priya,Female,43,Sales,Sales Manager,Hyderabad,2023-02-15,49947,1,4,Active,N. Verma
E1090,Pooja,Female,21,Operations,Operations Executive,Chennai,2024-06-01,112945,12,5,Active,S. Mehta
E1091,Simran,Female,47,IT,Data Analyst,Mumbai,2021-02-10,66017,9,4,Active,N. Verma
E1092,Simran,Female,46,IT,Software Engineer,Delhi,2020-11-29,68473,11,3,Resigned,P. Singh
E1093,Rahul,Female,54,Operations,Operations Manager,Pune,2021-10-01,103471,8,4,Resigned,P. Singh
E1094,Karan,Female,45,IT,Data Analyst,Kolkata,2019-04-16,58284,12,2,Active,R. Gupta
E1095,Nisha,Male,50,HR,HR Manager,Chennai,2021-10-15,61035,2,2,Resigned,S. Mehta
E1096,Pooja,Male,27,HR,HR Executive,Kolkata,2023-10-28,100748,0,5,Resigned,R. Gupta
E1097,Rohit,Female,37,Finance,Finance Analyst,Pune,2022-03-14,95949,1,5,Active,A. Sharma
E1098,Nisha,Male,57,Operations,Operations Manager,Kolkata,2018-02-17,65303,2,4,Active,N. Verma
E1099,Nisha,Female,32,Operations,Operations Manager,Mumbai,2019-08-24,52980,0,4,Active,S. Mehta
E1100,Ankit,Female,54,Sales,Sales Executive,Chennai,2023-10-04,35990,7,5,Active,R. Gupta
E1101,Rohit,Female,52,IT,Data Analyst,Mumbai,2018-09-30,72499,8,2,Active,S. Mehta
E1102,Nisha,Male,41,Sales,Sales Executive,Mumbai,2023-09-08,98682,12,5,Resigned,N. Verma
E1103,Sneha,Female,48,Sales,Sales Executive,Bangalore,2019-01-11,93880,2,4,Resigned,R. Gupta
E1104,Neha,Male,28,IT,Software Engineer,Pune,2020-10-13,70975,7,5,Resigned,N. Verma
E1105,Amit,Female,57,Operations,Operations Executive,Pune,2024-06-07,109335,2,4,Active,S. Mehta
E1106,Sneha,Female,46,IT,Software Engineer,Bangalore,2020-02-23,85308,13,3,Active,N. Verma
E1107,Pooja,Male,52,HR,HR Manager,Delhi,2021-06-25,88436,6,3,Active,P. Singh
E1108,Karan,Female,28,Operations,Operations Manager,Delhi,2021-01-26,116248,3,3,Active,A. Sharma
E1109,Neha,Female,47,Sales,Sales Manager,Kolkata,2022-06-24,114881,8,4,Active,P. Singh
E1110,Rohit,Male,21,IT,Software Engineer,Kolkata,2019-12-31,88030,1,3,Active,N. Verma
E1111,Rohit,Female,48,HR,HR Executive,Kolkata,2019-07-14,73596,12,4,Resigned,P. Singh
E1112,Priya,Male,38,Sales,Sales Manager,Kolkata,2022-01-14,29807,14,2,Resigned,S. Mehta
E1113,Rohit,Female,36,IT,Software Engineer,Hyderabad,2020-05-30,52752,3,3,Resigned,S. Mehta
E1114,Ankit,Female,55,IT,Software Engineer,Mumbai,2022-05-21,118071,12,2,Resigned,R. Gupta
E1115,Priya,Female,37,IT,Software Engineer,Chennai,2018-11-19,106741,15,4,Active,N. Verma
E1116,Rohit,Male,28,IT,Data Analyst,Kolkata,2021-07-21,113458,13,2,Resigned,P. Singh
E1117,Sneha,Female,58,HR,HR Manager,Pune,2024-10-15,71985,13,5,Active,A. Sharma
E1118,Nisha,Male,41,Finance,Accountant,Delhi,2022-10-16,106738,6,4,Active,A. Sharma
E1119,Karan,Male,47,Operations,Operations Executive,Pune,2023-05-18,97015,13,5,Active,R. Gupta
E1120,Sneha,Male,26,Sales,Sales Executive,Pune,2019-01-10,113573,10,3,Active,A. Sharma
E1121,Karan,Male,41,Sales,Sales Executive,Chennai,2020-04-24,46535,7,2,Active,N. Verma
E1122,Amit,Female,25,IT,Software Engineer,Pune,2024-09-29,76112,10,5,Active,A. Sharma
E1123,Vikas,Male,38,HR,HR Manager,Kolkata,2019-03-15,37307,1,5,Active,S. Mehta
E1124,Neha,Male,37,IT,Data Analyst,Kolkata,2018-04-23,108390,5,2,Active,N. Verma
E1125,Neha,Female,32,HR,HR Manager,Chennai,2020-03-04,101941,12,2,Resigned,P. Singh
E1126,Simran,Female,24,IT,Software Engineer,Bangalore,2018-07-02,29496,11,3,Resigned,P. Singh
E1127,Ankit,Male,48,IT,Software Engineer,Kolkata,2021-06-07,52706,14,5,Active,P. Singh
E1128,Sneha,Female,34,Sales,Sales Manager,Delhi,2024-03-03,72345,11,2,Active,S. Mehta
E1129,Neha,Male,44,IT,Data Analyst,Pune,2020-06-19,71740,11,5,Active,N. Verma
E1130,Vikas,Female,30,Finance,Finance Analyst,Hyderabad,2020-12-04,44152,4,3,Active,R. Gupta
E1131,Priya,Female,32,HR,HR Executive,Chennai,2022-08-01,62047,5,3,Active,R. Gupta
E1132,Amit,Female,39,Finance,Finance Analyst,Mumbai,2024-09-23,105169,15,2,Active,S. Mehta
E1133,Vikas,Female,48,Sales,Sales Executive,Kolkata,2022-04-14,98908,12,2,Active,N. Verma
E1134,Pooja,Male,26,Operations,Operations Executive,Hyderabad,2020-09-26,95499,14,3,Active,N. Verma
E1135,Ankit,Male,34,Finance,Accountant,Delhi,2020-06-28,111177,5,4,Active,P. Singh
E1136,Amit,Male,55,Finance,Accountant,Delhi,2024-03-13,71553,15,2,Active,R. Gupta
E1137,Priya,Female,48,Finance,Finance Analyst,Hyderabad,2020-01-20,75558,5,5,Active,P. Singh
E1138,Rahul,Female,52,IT,Software Engineer,Kolkata,2024-03-25,98184,9,2,Resigned,P. Singh
E1139,Nisha,Male,38,Sales,Sales Executive,Delhi,2021-04-07,48650,8,5,Active,N. Verma
E1140,Nisha,Female,31,Sales,Sales Manager,Mumbai,2024-09-02,68573,12,2,Active,N. Verma
E1141,Amit,Female,51,IT,Software Engineer,Kolkata,2020-12-12,63442,9,3,Active,S. Mehta
E1142,Neha,Female,33,Operations,Operations Manager,Chennai,2020-12-06,87866,12,5,Active,N. Verma
E1143,Ankit,Male,32,HR,HR Manager,Hyderabad,2019-11-03,32651,1,3,Resigned,A. Sharma
E1144,Neha,Female,27,IT,Software Engineer,Bangalore,2020-08-14,74504,3,3,Active,N. Verma
E1145,Ankit,Male,33,IT,Software Engineer,Bangalore,2023-05-15,42842,7,3,Active,A. Sharma
E1146,Amit,Male,45,Sales,Sales Manager,Mumbai,2022-05-29,110086,10,2,Resigned,S. Mehta
E1147,Sneha,Male,35,Finance,Finance Analyst,Mumbai,2024-02-18,57068,2,5,Active,P. Singh
E1148,Simran,Female,32,Sales,Sales Manager,Bangalore,2024-08-10,97768,9,5,Active,R. Gupta
E1149,Rohit,Female,51,IT,Data Analyst,Chennai,2020-05-11,58266,7,2,Resigned,A. Sharma
E1150,Neha,Female,37,Sales,Sales Executive,Mumbai,2023-06-21,42246,9,4,Active,S. Mehta
E1151,Nisha,Female,39,Sales,Sales Manager,Delhi,2019-12-13,97195,15,5,Active,A. Sharma
E1152,Amit,Female,26,Operations,Operations Manager,Pune,2019-06-15,46889,9,3,Active,A. Sharma
E1153,Karan,Female,25,Operations,Operations Executive,Delhi,2019-07-27,82164,1,3,Resigned,R. Gupta
E1154,Rohit,Male,23,Operations,Operations Manager,Mumbai,2020-12-19,101852,5,3,Resigned,S. Mehta
E1155,Nisha,Female,42,IT,Software Engineer,Hyderabad,2022-11-26,80073,14,3,Resigned,S. Mehta
E1156,Rohit,Female,50,Sales,Sales Executive,Delhi,2021-05-18,33071,11,5,Resigned,R. Gupta
E1157,Simran,Male,37,Finance,Accountant,Chennai,2020-03-22,28393,11,2,Resigned,A. Sharma
E1158,Priya,Female,21,Finance,Finance Analyst,Delhi,2018-03-22,89834,10,2,Active,P. Singh
E1159,Simran,Male,35,HR,HR Executive,Pune,2020-06-06,69557,2,2,Active,P. Singh
E1160,Rohit,Male,26,Sales,Sales Executive,Kolkata,2018-05-15,110286,13,5,Active,A. Sharma
E1161,Pooja,Female,26,Operations,Operations Executive,Hyderabad,2019-12-07,85096,9,3,Active,S. Mehta
E1162,Pooja,Female,42,Sales,Sales Manager,Chennai,2018-02-19,92604,7,4,Active,R. Gupta
E1163,Rohit,Male,46,Operations,Operations Executive,Bangalore,2018-11-03,26830,6,3,Active,P. Singh
E1164,Sneha,Male,53,Finance,Accountant,Chennai,2021-05-29,86564,0,5,Active,R. Gupta
E1165,Neha,Female,57,IT,Software Engineer,Mumbai,2021-10-01,105924,11,5,Active,P. Singh
E1166,Rohit,Female,21,Finance,Accountant,Mumbai,2024-07-31,67522,11,2,Active,R. Gupta
E1167,Vikas,Female,57,Sales,Sales Executive,Chennai,2021-04-13,30795,7,5,Active,S. Mehta
E1168,Amit,Female,57,Sales,Sales Executive,Pune,2022-07-30,107026,5,5,Active,S. Mehta
E1169,Rohit,Male,29,Operations,Operations Executive,Bangalore,2020-09-19,65206,4,2,Active,P. Singh
E1170,Priya,Female,36,Finance,Accountant,Kolkata,2019-06-09,113845,7,3,Active,S. Mehta
E1171,Rohit,Male,46,Sales,Sales Manager,Chennai,2021-02-02,44146,10,5,Active,P. Singh
E1172,Vikas,Female,55,Operations,Operations Manager,Kolkata,2019-05-18,37294,4,4,Active,P. Singh
E1173,Neha,Female,49,Operations,Operations Executive,Kolkata,2020-10-16,50722,6,4,Active,A. Sharma
E1174,Ankit,Female,26,Sales,Sales Executive,Chennai,2020-12-06,112356,12,5,Active,R. Gupta
E1175,Rahul,Female,38,Finance,Accountant,Mumbai,2020-11-15,63846,8,5,Active,S. Mehta
E1176,Simran,Female,37,Sales,Sales Manager,Chennai,2023-06-04,85199,15,5,Active,S. Mehta
E1177,Rohit,Male,31,Sales,Sales Executive,Hyderabad,2020-11-14,69191,0,5,Active,P. Singh
E1178,Ankit,Female,46,Operations,Operations Executive,Chennai,2018-10-05,57402,7,5,Active,S. Mehta
E1179,Rohit,Male,28,Finance,Accountant,Delhi,2022-07-16,116226,3,4,Resigned,P. Singh
E1180,Rohit,Male,33,Sales,Sales Executive,Hyderabad,2020-01-10,47882,11,4,Active,S. Mehta
E1181,Vikas,Male,58,HR,HR Executive,Bangalore,2024-08-26,86333,2,2,Active,P. Singh
E1182,Rohit,Female,56,Operations,Operations Executive,Bangalore,2020-02-21,79765,5,2,Active,R. Gupta
E1183,Vikas,Female,49,Sales,Sales Manager,Bangalore,2020-06-13,55291,1,3,Active,P. Singh
E1184,Simran,Female,28,Finance,Accountant,Bangalore,2020-06-10,43283,8,5,Active,A. Sharma
E1185,Priya,Male,38,Operations,Operations Executive,Pune,2023-09-24,82371,1,4,Resigned,A. Sharma
E1186,Karan,Female,35,Finance,Accountant,Chennai,2019-11-15,102614,13,4,Active,P. Singh
E1187,Rahul,Female,39,Sales,Sales Executive,Mumbai,2018-02-12,78118,4,4,Active,A. Sharma
E1188,Sneha,Male,43,Finance,Finance Analyst,Hyderabad,2021-06-15,39979,9,5,Active,R. Gupta
E1189,Karan,Male,37,Finance,Accountant,Chennai,2020-10-09,69025,13,4,Active,S. Mehta
E1190,Sneha,Female,42,HR,HR Manager,Delhi,2021-09-23,31998,15,3,Active,A. Sharma
E1191,Pooja,Female,45,Sales,Sales Executive,Bangalore,2019-03-29,58997,7,5,Active,P. Singh
E1192,Priya,Male,53,Operations,Operations Executive,Pune,2024-09-05,92002,13,2,Resigned,R. Gupta
E1193,Nisha,Female,44,Finance,Finance Analyst,Mumbai,2022-08-19,33792,7,4,Active,A. Sharma
E1194,Vikas,Female,31,Operations,Operations Manager,Chennai,2020-12-19,67768,14,4,Active,S. Mehta
E1195,Pooja,Male,36,Sales,Sales Executive,Pune,2021-12-23,61266,9,3,Active,A. Sharma
E1196,Pooja,Female,51,Finance,Accountant,Kolkata,2023-07-10,46400,14,4,Resigned,R. Gupta
E1197,Karan,Male,54,IT,Data Analyst,Delhi,2021-09-21,111036,3,3,Active,R. Gupta
E1198,Rahul,Female,38,Sales,Sales Manager,Bangalore,2019-11-21,43999,10,3,Active,N. Verma
E1199,Karan,Male,58,Finance,Accountant,Kolkata,2022-05-21,76910,11,3,Resigned,P. Singh
E1200,Karan,Male,32,Finance,Finance Analyst,Hyderabad,2022-06-28,97120,12,4,Active,N. Verma
E1201,Karan,Female,54,HR,HR Manager,Mumbai,2021-03-20,47423,6,3,Active,A. Sharma
E1202,Nisha,Female,41,Operations,Operations Manager,Pune,2021-11-29,70594,15,5,Active,S. Mehta
E1203,Rohit,Female,23,Operations,Operations Manager,Delhi,2022-07-21,66574,8,3,Active,P. Singh
E1204,Simran,Female,21,Finance,Finance Analyst,Chennai,2020-02-28,80317,8,3,Active,N. Verma
E1205,Vikas,Female,34,Finance,Accountant,Pune,2019-05-14,71249,13,2,Active,A. Sharma
E1206,Pooja,Male,34,Operations,Operations Manager,Kolkata,2022-07-25,104376,8,3,Active,P. Singh
E1207,Pooja,Female,38,HR,HR Manager,Chennai,2024-06-13,101627,10,3,Active,P. Singh
E1208,Priya,Male,24,Finance,Accountant,Delhi,2021-12-29,39588,1,4,Resigned,R. Gupta
E1209,Nisha,Female,28,Operations,Operations Executive,Pune,2018-04-16,112677,7,3,Active,R. Gupta
E1210,Vikas,Female,34,IT,Data Analyst,Mumbai,2022-06-08,55583,1,5,Active,A. Sharma
E1211,Rahul,Male,37,HR,HR Manager,Delhi,2020-08-01,78087,0,3,Resigned,A. Sharma
E1212,Nisha,Male,30,IT,Data Analyst,Bangalore,2022-04-29,101715,5,2,Resigned,P. Singh
E1213,Amit,Female,33,IT,Data Analyst,Mumbai,2024-06-22,53497,1,4,Active,S. Mehta
E1214,Priya,Female,51,IT,Data Analyst,Delhi,2024-07-08,39404,3,3,Active,S. Mehta
E1215,Rohit,Male,40,IT,Software Engineer,Chennai,2022-11-03,103091,6,3,Active,N. Verma
E1216,Simran,Male,39,Operations,Operations Executive,Pune,2021-01-07,39521,1,3,Active,R. Gupta
E1217,Priya,Male,48,IT,Data Analyst,Bangalore,2023-11-16,35310,6,3,Active,P. Singh
E1218,Rohit,Male,43,IT,Software Engineer,Chennai,2022-11-15,84381,7,4,Active,S. Mehta
E1219,Priya,Male,43,Sales,Sales Manager,Delhi,2018-01-24,100339,11,5,Active,N. Verma
E1220,Rohit,Male,23,HR,HR Executive,Chennai,2020-10-25,100265,11,5,Resigned,N. Verma
E1221,Priya,Male,53,Finance,Accountant,Kolkata,2020-03-01,34155,13,3,Resigned,P. Singh
E1222,Sneha,Female,45,Finance,Finance Analyst,Pune,2023-05-04,73101,6,5,Active,P. Singh
E1223,Rohit,Female,32,IT,Data Analyst,Pune,2022-08-23,107548,1,5,Active,R. Gupta
E1224,Pooja,Male,48,IT,Data Analyst,Delhi,2023-01-30,31545,7,4,Active,A. Sharma
E1225,Simran,Male,25,Operations,Operations Manager,Kolkata,2021-03-31,50501,15,5,Resigned,N. Verma
E1226,Neha,Female,27,HR,HR Manager,Mumbai,2018-04-02,110587,15,2,Active,N. Verma
E1227,Sneha,Female,25,IT,Data Analyst,Mumbai,2020-03-12,68613,8,5,Active,N. Verma
E1228,Neha,Female,29,Sales,Sales Executive,Bangalore,2024-08-10,58426,11,2,Active,P. Singh
E1229,Pooja,Male,38,IT,Data Analyst,Pune,2023-10-07,35112,14,5,Active,P. Singh
E1230,Sneha,Female,55,Operations,Operations Executive,Chennai,2024-10-03,44268,8,5,Active,S. Mehta
E1231,Priya,Male,56,Operations,Operations Manager,Bangalore,2022-11-06,76159,13,4,Active,S. Mehta
E1232,Ankit,Male,26,Finance,Accountant,Hyderabad,2019-09-18,62494,12,3,Active,A. Sharma
E1233,Rohit,Female,32,HR,HR Manager,Mumbai,2019-01-06,38063,6,5,Active,P. Singh
E1234,Rahul,Male,50,IT,Software Engineer,Mumbai,2022-05-01,90599,5,3,Active,P. Singh
E1235,Simran,Female,33,HR,HR Executive,Chennai,2022-09-08,71654,5,4,Active,S. Mehta
E1236,Amit,Female,28,HR,HR Executive,Bangalore,2018-10-17,68021,11,2,Resigned,R. Gupta
E1237,Amit,Female,34,Sales,Sales Executive,Chennai,2022-03-08,79010,9,2,Resigned,R. Gupta
E1238,Rahul,Female,57,IT,Data Analyst,Bangalore,2019-04-21,90844,7,3,Active,R. Gupta
E1239,Rohit,Male,57,Operations,Operations Manager,Hyderabad,2023-04-17,31216,0,3,Active,R. Gupta
E1240,Neha,Male,23,Finance,Finance Analyst,Mumbai,2020-07-24,79008,15,5,Resigned,P. Singh
E1241,Simran,Male,37,Finance,Finance Analyst,Bangalore,2019-07-03,67656,14,4,Active,S. Mehta
E1242,Amit,Female,58,IT,Software Engineer,Bangalore,2019-03-19,89161,10,5,Active,P. Singh
E1243,Simran,Male,42,Finance,Accountant,Chennai,2024-01-17,67995,8,5,Resigned,S. Mehta
E1244,Vikas,Female,22,Finance,Accountant,Mumbai,2024-04-02,116129,13,4,Resigned,S. Mehta
E1245,Karan,Male,47,IT,Data Analyst,Mumbai,2018-01-23,44995,1,3,Active,A. Sharma
E1246,Rahul,Female,50,Sales,Sales Executive,Chennai,2018-06-26,103485,5,3,Active,P. Singh
E1247,Ankit,Male,28,Finance,Accountant,Pune,2022-09-29,118697,2,5,Active,S. Mehta
E1248,Nisha,Female,22,Finance,Accountant,Bangalore,2023-03-28,28644,0,2,Active,P. Singh
E1249,Sneha,Female,41,Operations,Operations Manager,Bangalore,2020-06-30,52465,4,3,Active,N. Verma
E1250,Sneha,Male,52,Operations,Operations Executive,Kolkata,2021-07-22,26650,11,5,Active,P. Singh
E1251,Karan,Male,25,HR,HR Executive,Bangalore,2021-10-30,52675,0,4,Active,P. Singh
E1252,Priya,Male,30,Finance,Finance Analyst,Delhi,2023-12-15,51793,14,3,Active,S. Mehta
E1253,Pooja,Female,42,HR,HR Executive,Hyderabad,2023-08-24,33660,0,3,Active,N. Verma
E1254,Ankit,Female,46,Operations,Operations Manager,Bangalore,2022-06-20,32744,13,4,Active,N. Verma
E1255,Simran,Male,46,IT,Data Analyst,Kolkata,2020-01-13,25948,1,2,Active,N. Verma
E1256,Sneha,Female,58,Sales,Sales Manager,Delhi,2019-09-12,69649,6,5,Resigned,P. Singh
E1257,Ankit,Male,32,Sales,Sales Executive,Delhi,2022-03-12,38752,5,3,Active,P. Singh
E1258,Neha,Male,51,Sales,Sales Executive,Kolkata,2018-03-08,91072,15,4,Active,A. Sharma
E1259,Ankit,Female,26,Sales,Sales Executive,Hyderabad,2018-01-22,115283,2,2,Active,A. Sharma
E1260,Amit,Female,55,Sales,Sales Manager,Chennai,2024-08-23,39054,4,3,Active,N. Verma
E1261,Amit,Female,35,IT,Software Engineer,Kolkata,2019-07-06,53767,0,4,Resigned,N. Verma
E1262,Pooja,Female,42,HR,HR Executive,Chennai,2021-09-15,97493,9,5,Active,N. Verma
E1263,Ankit,Male,28,IT,Software Engineer,Delhi,2019-09-08,86231,8,5,Active,A. Sharma
E1264,Karan,Male,55,Sales,Sales Manager,Bangalore,2019-09-01,113035,4,4,Resigned,N. Verma
E1265,Amit,Male,22,Operations,Operations Executive,Mumbai,2019-02-23,49213,8,4,Active,R. Gupta
E1266,Neha,Female,57,Sales,Sales Manager,Pune,2023-08-20,107001,4,2,Active,A. Sharma
E1267,Ankit,Female,33,Operations,Operations Executive,Chennai,2024-06-19,94346,11,3,Resigned,N. Verma
E1268,Pooja,Female,40,Operations,Operations Manager,Pune,2021-08-16,95649,10,4,Active,P. Singh
E1269,Rohit,Female,42,IT,Data Analyst,Hyderabad,2019-05-27,107238,4,5,Resigned,R. Gupta
E1270,Vikas,Female,51,HR,HR Executive,Pune,2018-02-06,34947,4,5,Active,A. Sharma
E1271,Ankit,Male,48,IT,Software Engineer,Kolkata,2018-12-10,93929,13,2,Active,R. Gupta
E1272,Vikas,Male,23,Operations,Operations Manager,Kolkata,2021-11-24,119454,15,4,Active,P. Singh
E1273,Rahul,Male,47,Operations,Operations Executive,Chennai,2020-07-17,113278,1,4,Active,R. Gupta
E1274,Simran,Female,31,Finance,Finance Analyst,Chennai,2024-08-04,33249,2,2,Active,P. Singh
E1275,Sneha,Female,40,Operations,Operations Manager,Pune,2019-12-14,59714,8,4,Active,S. Mehta
E1276,Sneha,Female,53,HR,HR Executive,Pune,2021-01-02,70448,5,3,Active,A. Sharma
E1277,Neha,Male,38,HR,HR Manager,Kolkata,2021-04-17,66006,8,5,Active,N. Verma
E1278,Rahul,Male,51,Operations,Operations Manager,Pune,2019-06-16,31971,4,5,Active,S. Mehta
E1279,Vikas,Female,58,HR,HR Executive,Delhi,2019-08-13,97992,7,2,Active,S. Mehta
E1280,Pooja,Female,43,Operations,Operations Executive,Bangalore,2020-08-12,118379,0,4,Active,N. Verma
E1281,Pooja,Female,26,HR,HR Executive,Delhi,2024-09-30,46874,5,4,Active,P. Singh
E1282,Rahul,Female,39,Finance,Finance Analyst,Chennai,2021-01-03,46800,4,2,Resigned,A. Sharma
E1283,Karan,Male,47,HR,HR Executive,Mumbai,2020-08-13,65394,1,4,Active,P. Singh
E1284,Neha,Male,56,Operations,Operations Manager,Delhi,2022-01-23,35931,3,3,Active,P. Singh
E1285,Neha,Female,45,HR,HR Manager,Hyderabad,2021-10-11,115422,1,3,Active,R. Gupta
E1286,Rohit,Female,54,IT,Software Engineer,Hyderabad,2020-08-21,40337,12,3,Active,P. Singh
E1287,Amit,Male,43,HR,HR Manager,Kolkata,2022-08-08,88428,15,4,Resigned,S. Mehta
E1288,Priya,Female,26,IT,Software Engineer,Delhi,2023-02-18,35634,3,5,Resigned,R. Gupta
E1289,Vikas,Female,48,Sales,Sales Manager,Mumbai,2024-04-03,32975,13,4,Active,P. Singh
E1290,Amit,Male,38,Finance,Finance Analyst,Bangalore,2021-05-22,53121,14,3,Active,P. Singh
E1291,Simran,Female,24,Operations,Operations Executive,Kolkata,2020-01-19,115604,9,5,Active,P. Singh
E1292,Simran,Male,28,Sales,Sales Manager,Bangalore,2018-05-29,57085,7,3,Active,P. Singh
E1293,Karan,Male,45,Finance,Finance Analyst,Mumbai,2019-07-30,71834,12,5,Active,S. Mehta
E1294,Rohit,Female,33,HR,HR Executive,Delhi,2021-09-11,96811,3,2,Active,N. Verma
E1295,Simran,Female,22,Finance,Finance Analyst,Bangalore,2023-10-28,61072,15,5,Active,P. Singh
E1296,Amit,Male,40,Operations,Operations Executive,Mumbai,2020-03-11,73125,11,2,Active,A. Sharma
E1297,Vikas,Female,40,Sales,Sales Manager,Delhi,2021-11-01,108357,15,5,Active,A. Sharma
E1298,Nisha,Female,56,Finance,Accountant,Mumbai,2020-01-22,103139,12,5,Active,N. Verma
E1299,Neha,Female,21,IT,Data Analyst,Hyderabad,2024-09-04,75548,0,3,Active,A. Sharma
E1300,Karan,Female,29,Finance,Accountant,Kolkata,2019-10-01,58386,0,5,Active,R. Gupta
